ProductID,Name,Description,Price,Quantity
971,WOMEN'S ADIDAS ORIGINALS SAMBAROSE SHOES,"These shoes transform the Samba's classic silhouette into trendy platform sneakers with a feminine twist. Built with a snakeskin-embossed leather upper, they feature a stacked platform outsole that adds to the fashionable style.",7999,34
972,WOMEN'S ADIDAS ORIGINALS N-5923 SHOES,"Inspired by '70s adidas running sneakers, these women's shoes have a retro look with a modern feel. They feature a snug, supportive mesh upper that's paired with wedge-shaped cushioning at the midsole.",7599,77
973,WOMEN'S ADIDAS ORIGINALS FALCON SHOES,"The Falcon celebrates the carefree and defiant spirit of 1990s art, music and fashion. Inspired by that decade's rave scene, these mesh shoes are adorned with synthetic and metallic overlays. The chunky '90s-style design is made just for women. It offers a supportive, stable feel for day-into-night wearability.",8599,50
974,Women's adidas Originals N-5923 Shoes,"These shoes combine '70s heritage with contemporary details. The lightweight knit upper has the serrated 3-Stripes of classic runners, while a moulded heel cage and welded overlays lend a technical look. A lightweight EVA midsole adds cushioned comfort.",7599,20
975,Women's adidas Originals Samba OG Shoes,"Born on the pitch, the Samba is a timeless icon of street style. These shoes offer a premium version of the classic style. They're made of the finest quality full grain leather. A soft, responsive gum rubber cupsole completes the vintage look and feel.",7999,2
976,Women's adidas Originals Samba OG Shoes,"Born on the pitch, the Samba is a timeless icon of street style. These shoes offer a premium version of the classic style. They're made of the finest quality full grain leather. A soft, responsive gum rubber cupsole completes the vintage look and feel.",7999,19
977,WOMEN'S ADIDAS ORIGINALS NMD_R1 SHOES,"Taking style cues from premium technical outerwear, these shoes blend '80s heritage with modern comfort. The soft, breathable knit upper is detailed with embossed 3-Stripes. Colorful EVA plugs accent the Boost midsole, adidas' most responsive cushioning ever.",11999,98
978,Women's adidas Originals Pharrell Williams Tennis HU Shoes,"Designed in collaboration with the multitalented Pharrell Williams, these shoes remix sleek court lines with creative flair. The flexible knit upper has a soft, sock-like feel that hugs the foot. The clean, monochrome tone is contrasted by a high-texture EVA midsole.",8999,10
979,Women's adidas Originals NMD_R1 Shoes,"Taking style cues from premium technical outerwear, these shoes blend '80s heritage with modern comfort. The soft, breathable knit upper is detailed with embossed 3-Stripes. Colorful EVA plugs accent the Boost midsole, adidas' most responsive cushioning ever.",11999,4
980,WOMEN'S ADIDAS ORIGINALS GAZELLE SHOES,"Once a top pick for football and handball players in the '60s, the Gazelle was built for swift moves and sure-footed grip. These shoes are a reissue of the 1991 version. They come with the same materials and clean lines. Made of soft nubuck, the trainers are lined in a neutral tone to complement the classic low-key style.",7999,74
981,Women's adidas Originals Continental 80 Shoes,"These low top shoes are inspired by indoor sneakers from the early 1980s. They're made in super-soft full grain leather. A subtle two-tone stripe on the side and a logo window close to the laces offer a vintage vibe. The split rubber cupsole has an EVA insert for an extra flexible, comfortable feel.",7999,90
982,Women's adidas Originals POD-S3.1 Shoes,"The '90s sensation is back, updated with more style and comfort. These shoes give a nod to the technical history of the P.O.D. system with a heat-print graphic on the sockliner and on the soft, sock-like adidas Primeknit upper. The distinctive P.O.D. midsole has a supportive TPU bridge, and Boost cushioning adds an elevated level of comfort.",13999,55
983,Women's adidas Originals U_Path Run Shoes,"The U_Path offers a sleek combination of retro and modern. These shoes are built of soft, breathable mesh for everyday wear. The unique D-ring lacing system is inspired by a '70s running sneaker design. A bungee heel piece provides support, and a lightweight EVA midsole adds all-day wearability.",7999,14
984,Women's adidas Originals Sleek S Shoes,"Fearless elegance. These women's shoes interpret classic sports style from an unabashedly feminine perspective. The thick, angular midsole gives you extra height, and a smooth leather upper is cut to hug your foot. Hook-and-loop closures offer a customizable fit and add an edgy touch.",7599,39
985,Women's adidas Sport Inspired Lite Racer Shoes,Unstoppable style. These shoes borrow their lightweight look and feel from celebrated runners. The airy mesh upper has a clean finish with monochrome 3-Stripes. Plush cushioning helps keep the ride smooth.,4299,34
986,Women's adidas Originals Sleek Mid Shoes,Fearless elegance. These shoes interpret classic sports style from an unabashedly feminine perspective. The thick midsole gives you a little extra height. A smooth leather upper is tailored to hug your foot. The mid-height build channels throwback basketball style.,7999,37
987,Unisex Adidas ORIGINALS SKATEBOARDING ADI-EASE VULCANIZED SHOES,"Go anywhere and you'll find these low top skate shoes tearing it up. Blending clean, classic looks with outstanding performance, the shoes feature a printed canvas upper sitting on a vulcanized rubber outsole for top-to-bottom flexibility.",6999,63
988,WOMEN'S ADIDAS ORIGINALS PROPHERE SHOES,"The Prophere is a new running style that shows off an aggressive and unapologetic design, reworking vintage elements with exaggerated proportions. These flexible knit shoes ride on a sculpted, wave-like midsole.",10999,71
989,Unisex adidas Originals Skateboarding Sabalo Slip-Ons,"Featuring design cues from the fisheye lens long favoured by skate photographers, these slip-ons stand out from the crowd. Built around a flexible sole with a supple leather upper, these shoes are a go-to shoe for skating, chilling or anything in between. A bold colourway adds low-key style.",6999,48
990,Unisex Adidas ORIGINALS SKATEBOARDING KIEL SHOES,The adidas Originals Kiel unisex shoes offer perfect functionality along with style. Seamless Textile upper provides you comfort whereas the Vulcanized rubber outsole gives optimum Traction. They come in a sleek design with stitched 3-Stripes on the sides.,6999,24
991,Unisex adidas Originals Lucas Premiere Shoes,"Featuring design elements found in volley shoes blended with Lucas Puig's unmatched style, these skateboarding shoes are crafted for control. A knit fabric and durable suede upper keeps you cool and snug. Brash embroidery adds an inspirational element to these one-of-kind skate essentials.",7599,82
992,Women's adidas Originals Arkyn Shoes,The Arkyn offers a feminine design that's modern and playful. These sleek shoes show off a bold clash of colors and materials. They're made with a sock-like mesh upper that gives a snug and supportive feel.,11999,64
993,Unisex adidas Originals Lucas Premiere Shoes,"Featuring design elements found in volley shoes blended with Lucas Puig's unmatched style, these skateboarding shoes are crafted for control. A knit fabric and durable suede upper keeps you cool and snug. Brash embroidery adds an inspirational element to these one-of-kind skate essentials.",7599,7
994,Women's adidas Originals EQT Support 91/18 Shoes,"These women's shoes channel the technical look of the '90s Equipment running series. The snug knit upper features matte TPU accents and pigskin nubuck overlays. Boost cushioning adds all-day comfort, while 3-Stripes at the midsole add iconic EQT style.",13999,52
995,Women's adidas Originals Pharrell Williams Tennis HU Shoes,"Designed in collaboration with the multitalented Pharrell Williams, these shoes remix sleek court lines with creative flair. The flexible knit upper has a soft, sock-like feel that hugs the foot. The clean, monochrome tone is contrasted by a high-texture EVA midsole.",8999,0
996,Women's adidas Sport Inspired Heawin Shoes,"These skateboard-inspired shoes salute life on the deck with a classic vulcanised look. Built for shredding around town, they deliver versatility and comfort with a rubber outsole and lightweight EVA sockliner. Leather-like 3-Stripes on the canvas upper provide a signature finish.",4599,73
997,Women's adidas Sport Inspired Heawin Shoes,"These skateboard-inspired shoes salute life on the deck with a classic vulcanised look. Built for shredding around town, they deliver versatility and comfort with a rubber outsole and lightweight EVA sockliner. Leather-like 3-Stripes on the canvas upper provide a signature finish.",4599,46
998,Women's adidas By Stella Mccartney PureBoost Trainers,Stella McCartney and adidas continue to bring bold femininity and an unrestrained design approach to the world of sport. The streamlined build of these breathable mesh shoes champions you through vigorous drills. Energy-returning cushioning fuels every step with total comfort and support.,12999,86
999,Women's adidas Sport Inspired Heawin Shoes,"These skateboard-inspired shoes salute life on the deck with a classic vulcanised look. Built for shredding around town, they deliver versatility and comfort with a rubber outsole and lightweight EVA sockliner. Leather-like 3-Stripes on the canvas upper provide a signature finish.",4599,85
